adm_cd,year,month,feature_name,shap_value
11010530,2024,10,avg_ultra_rays (UV),0.06677804496476157
11010530,2024,10,month_cos,-3.445641031269645
11010530,2024,10,month_sin,1.8697317283615942
11010530,2024,10,season_DJF,2.1846205162642924
11010530,2024,10,season_JJA,-0.6826142853564503
11010530,2024,10,season_MAM,0.01551360077411936
11010530,2024,10,season_SON,-0.3415124341053931
11010530,2024,10,water_smog_유무,-0.000639826587005335
11010530,2024,10,year_norm,0.3468512295529725
11010530,2024,10,그늘막 개수,0.008424565360948435
11010530,2024,10,녹지율,0.08753857993545748
11010530,2024,10,누적_조성면적합계(m^2),0.05424997940800341
11010530,2024,10,에너지사용량_가스,-0.007252955447717043
11010530,2024,10,에너지사용량_전기,0.1428915880722594
11010530,2024,10,용적률_행정동별,-0.0036424187926573665
11010530,2024,10,인구밀도,0.04870926896872789
11010530,2024,10,차량밀도,-0.014065227332888352
11010530,2024,10,총_가로수_개수,-0.1889472805234959
11010530,2024,11,Albedo,0.9676875079050521
11010530,2024,11,Albedo_x_avg_temp,-0.3001059644194069
11010530,2024,11,NDBI,0.6766663788889232
11010530,2024,11,NDVI,0.2491134238261139
11010530,2024,11,avg_elevation,-0.23680906123082757
11010530,2024,11,avg_humi (%),-0.1739992522830504
11010530,2024,11,avg_inte_illu (lux),-0.09764846326411997
11010530,2024,11,avg_noise (dB ),-0.019176080836396103
11010530,2024,11,avg_temp (℃),-0.7734345401604937
11010530,2024,11,avg_ultra_rays (UV),-0.09393990402153349
11010530,2024,11,month_cos,-8.22564797943222
11010530,2024,11,month_sin,0.8853925807011375
11010530,2024,11,season_DJF,1.6726045175746664
11010530,2024,11,season_JJA,-0.4165989928661083
11010530,2024,11,season_MAM,0.007761911913194533
11010530,2024,11,season_SON,-0.22441147541228273
11010530,2024,11,water_smog_유무,-0.0006590222058739377
11010530,2024,11,year_norm,0.36057376743868863
11010530,2024,11,그늘막 개수,0.011351887425897057
11010530,2024,11,녹지율,0.10822015909186689
11010530,2024,11,누적_조성면적합계(m^2),0.0412223172236302
11010530,2024,11,에너지사용량_가스,-0.08549959791344416
11010530,2024,11,에너지사용량_전기,0.015169587740066109
11010530,2024,11,용적률_행정동별,0.0028071213650863714
11010530,2024,11,인구밀도,0.0380166446245612
