ADM_CD,year,month,LST,NDVI,NDBI,Albedo
11180580,2021,2,12.60934142,0.331754031,0.006363937,0.05265777
11180590,2021,2,15.0700102,0.231288942,0.093318651,0.076758892
11180600,2021,2,14.4800666,0.24440133,0.11290575,0.074899333
11180610,2021,2,13.58355325,0.299993489,0.06746936,0.065299127
11190540,2021,2,11.1334116,-0.038499045,-0.031614536,0.063807903
11190550,2021,2,13.84756057,0.154454164,0.049997506,0.077351103
11190560,2021,2,13.27190124,0.109375934,0.015653645,0.072968192
11190610,2021,2,14.1226682,0.140542437,0.050834836,0.083466542
11190620,2021,2,12.12001857,-0.003169173,0.051370197,0.070271145
11190630,2021,2,14.3827154,0.140683984,0.067434217,0.082612339
11190650,2021,2,13.6823389,0.139039628,0.053958758,0.085131896
11190660,2021,2,13.44431465,0.132565161,0.045260617,0.08512062
11190670,2021,2,14.95538772,0.144604456,0.068294321,0.097972
11190680,2021,2,13.5170636,0.152555003,0.056087989,0.078869758
11190690,2021,2,13.24295298,0.150437533,0.027110595,0.082359975
11190700,2021,2,14.24619346,0.142333141,0.073227561,0.085464272
11190710,2021,2,14.77300579,0.151886583,0.088238175,0.086093807
11190720,2021,2,15.00889184,0.161205622,0.071358144,0.087011333
11190730,2021,2,14.49969836,0.155007531,0.058697404,0.08521016
11190740,2021,2,14.72575382,0.128954908,0.057046933,0.080444464
11190750,2021,2,14.7444149,0.149035102,0.061740985,0.086680082
11190760,2021,2,15.38100238,0.158241497,0.05374549,0.086045482
11200520,2021,2,14.12028384,0.14465667,0.091243108,0.081319439
11200530,2021,2,13.41725956,0.191474996,0.049716602,0.071378691
11200540,2021,2,13.29319489,0.149533115,0.041244545,0.076800923
11200550,2021,2,14.12958974,0.189532631,0.085400831,0.078064534
11200560,2021,2,13.68507154,0.216197369,0.080497871,0.076639863
11200630,2021,2,14.60183058,0.14926775,0.089100279,0.072798814
11200650,2021,2,15.1479595,0.232259178,0.063554698,0.083757695
11200660,2021,2,14.45064945,0.201362889,0.096209212,0.070766393
11200670,2021,2,14.8840769,0.236426622,0.088897335,0.081019838
11200680,2021,2,13.66334723,0.180098288,0.060017378,0.080379447
11200690,2021,2,13.7161149,0.198640863,0.064532396,0.071638836
11200700,2021,2,13.65536384,0.19736623,0.049568058,0.083695985
11200710,2021,2,12.59594114,0.148737778,0.024685803,0.071519411
11200720,2021,2,13.23617664,0.156158374,0.04288937,0.071504318
11200730,2021,2,14.76104125,0.263632886,0.04863527,0.08275136
11210520,2021,2,14.66429273,0.194753647,0.088111902,0.078553226
11210540,2021,2,13.97750984,0.17937061,0.053366231,0.074556877
11210570,2021,2,14.68397787,0.17689886,0.081856623,0.074893755
11210580,2021,2,12.92745223,0.362636747,-0.010226019,0.06011308
11210610,2021,2,14.52693628,0.15901911,0.087123102,0.071581489
11210620,2021,2,12.62005311,0.3256078,0.013624549,0.058956624
11210630,2021,2,13.18641895,0.39659186,-0.020943355,0.060988773
11210640,2021,2,14.19390452,0.178465835,0.079658662,0.072063713
11210650,2021,2,14.20254286,0.179744086,0.105000932,0.072396016
11210660,2021,2,14.5144256,0.225928059,0.094648,0.076554071
11210680,2021,2,14.39522422,0.143843167,0.087374276,0.076340901
11210690,2021,2,14.3135801,0.131158548,0.073862648,0.07298148
11210710,2021,2,13.27055807,0.285898683,0.064920773,0.062457321
11210720,2021,2,14.11051702,0.147267488,0.078346514,0.07181931
11210730,2021,2,12.17252299,0.412437046,-0.02608164,0.057034572
11210780,2021,2,14.83715022,0.171357337,0.059932734,0.071437025
11210790,2021,2,14.50211608,0.184245387,0.047457656,0.076256438
11210800,2021,2,13.44998828,0.20493948,0.075744851,0.069553765
11210810,2021,2,14.33184911,0.224197805,0.101756186,0.074072759
11210820,2021,2,12.99767355,0.351063448,0.028153482,0.0624204
11210830,2021,2,14.54310047,0.241722194,0.076145269,0.075977581
11220510,2021,2,14.3400792,0.205895805,0.041308359,0.071233201
11220520,2021,2,13.27966053,0.162381155,0.052787501,0.074615785
11220530,2021,2,13.83380243,0.21972746,0.045764866,0.073914025
11220540,2021,2,12.71442794,0.164218767,0.029440946,0.065589754
11220550,2021,2,11.86244804,0.061336096,-0.002486048,0.067870048
11220560,2021,2,13.49422842,0.17417643,0.022404406,0.076120319
11220570,2021,2,13.22829458,0.160920565,0.019085836,0.070360617
11220580,2021,2,11.68926723,0.029458552,-0.022400507,0.082092313
11220590,2021,2,11.81324139,0.050988792,-0.033488824,0.074612134
11220600,2021,2,14.27731022,0.189341722,0.030173288,0.074676749
11220610,2021,2,14.1667629,0.177567384,0.037730602,0.07264394
11220620,2021,2,14.36335635,0.194576258,0.054250832,0.077484643
11220630,2021,2,14.67001693,0.218822852,0.083622436,0.07950062
11220640,2021,2,13.24725569,0.28172583,0.081480031,0.065059154
11220650,2021,2,14.88147148,0.162117813,0.056289906,0.080825136
11220660,2021,2,15.91298181,0.266256413,0.107764663,0.083657856
11220670,2021,2,14.37772104,0.30097847,0.085628612,0.07045977
11220680,2021,2,15.11390627,0.313844628,0.08739079,0.075946853
11230510,2021,2,11.39611516,-0.018491454,-0.012810481,0.061361307
11230511,2021,2,14.5660744,0.210001057,0.049996286,0.084808519
11230520,2021,2,14.10632794,0.135242313,0.043365411,0.072418258
11230530,2021,2,13.5896918,0.126862249,0.043369543,0.072263393
11230580,2021,2,13.28700071,0.105060051,0.013247107,0.081346404
11230590,2021,2,13.33858907,0.187383645,0.025525771,0.071044269
11230600,2021,2,13.36256563,0.196039871,0.040606101,0.074068936
11230630,2021,2,14.19011802,0.141082024,0.060571222,0.073948005
11230640,2021,2,13.81961737,0.128125471,0.046287026,0.06941541
11230650,2021,2,13.57226358,0.152969128,0.023976087,0.071082251
11230660,2021,2,14.39713701,0.217998318,0.064860677,0.07292534
11230670,2021,2,13.13886139,0.197359964,0.032296689,0.073155077
11230680,2021,2,13.67818768,0.242632228,0.091377955,0.084918809
11230710,2021,2,12.55594696,0.250554619,0.056036571,0.062873959
11230720,2021,2,13.45139353,0.305319172,0.040707536,0.065855987
11230730,2021,2,15.77991429,0.208362799,0.061805731,0.085197268
11230750,2021,2,15.01565447,0.248602429,0.061847822,0.078715742
11230760,2021,2,12.73159897,0.261416713,0.074728313,0.087638697
11230770,2021,2,12.15061399,0.082553146,-0.006008511,0.064399308
11230780,2021,2,12.02197307,0.054249426,-0.01795797,0.062876918
11230790,2021,2,13.93761037,0.169008163,0.044350637,0.078537993
11230800,2021,2,12.75579462,0.245095519,0.05587632,0.077486068
11240510,2021,2,10.24825237,-0.050276907,-0.054498769,0.068868206
11240520,2021,2,10.06059538,-0.056465112,-0.059548131,0.064862984
11240530,2021,2,7.284527162,0.187068591,0.049589304,0.080343286
11240540,2021,2,7.017676206,0.143013864,0.054904212,0.083102392
11240550,2021,2,8.149307904,0.191691048,0.072311355,0.081072489
11240560,2021,2,8.390293495,0.223261633,0.065387223,0.084288282
11240570,2021,2,7.800959655,0.170435144,0.032777271,0.080100324
11240580,2021,2,12.92498498,0.123183823,0.062543228,0.07226087
11240590,2021,2,9.289980807,0.217164709,0.03685744,0.103959637
11240600,2021,2,7.617081094,0.197446006,0.040275073,0.079333147
11240610,2021,2,14.55715064,0.156650673,0.07994615,0.075446653
11240620,2021,2,8.964803119,0.191350455,0.041022826,0.081546967
11240630,2021,2,14.53805018,0.157172788,0.07421984,0.082033793
11240640,2021,2,15.15163298,0.151877969,0.08153596,0.077718109
11240650,2021,2,8.062417926,0.182324501,0.036217093,0.081393089
11240660,2021,2,13.98277373,0.144001778,0.062133707,0.094976012
11240670,2021,2,7.17492305,0.200228249,0.048959078,0.074104991
11240680,2021,2,7.753754698,0.166671749,0.044132901,0.075979541
11240690,2021,2,8.648162161,0.145919547,0.048725348,0.09220579
11240710,2021,2,15.01506863,0.148797585,0.074275533,0.079534897
11240750,2021,2,12.84517315,0.187941623,0.056009021,0.085885998
11240770,2021,2,9.688662123,-0.023927011,-0.06436111,0.054065189
11240780,2021,2,14.55072956,0.202564866,0.043291841,0.091652537
11240790,2021,2,10.47692853,-0.026412787,-0.083608291,0.066335308
11240800,2021,2,11.64183206,0.097695769,-0.025437851,0.0640734
11240810,2021,2,7.667608159,0.197768081,0.032723164,0.079244794
11240820,2021,2,7.256427425,0.125107595,0.071680504,0.103977839
11250530,2021,2,6.800223998,0.162605323,0.030634153,0.072885911
11250540,2021,2,6.763101423,0.254999073,0.053576082,0.076008997
11250550,2021,2,6.66403661,0.188622746,0.057125194,0.088401353
11250560,2021,2,7.123492483,0.153335436,0.064988194,0.098213814
11250580,2021,2,8.650076953,-0.056644931,-0.091643484,0.05859967
11250590,2021,2,7.289067034,0.192245694,0.054153539,0.085420866
11250610,2021,2,7.606874983,0.163860805,0.070533113,0.078792358
11250630,2021,2,7.070882678,0.130410473,0.054673289,0.070725518
11250650,2021,2,8.853106943,0.140936144,0.039215216,0.078951343
11250660,2021,2,8.554122338,0.138616745,0.056735001,0.0777356
11250670,2021,2,7.790947131,0.14993954,0.05639226,0.072915185
11250700,2021,2,7.140826448,0.1382006,0.052898158,0.136733973
11250710,2021,2,7.346863998,0.210161104,0.065524182,0.079423867
11250720,2021,2,7.076698504,0.162309882,0.062959886,0.073298963
11250730,2021,2,9.297815228,0.017734975,-0.008128108,0.070234558
11250740,2021,2,7.391369954,0.193178125,0.072944202,0.076780896
11250750,2021,2,6.588239476,0.152608123,0.039736687,0.093844903
11250760,2021,2,6.965847949,0.214255202,0.063244459,0.082675499
11250770,2021,2,7.416335619,0.180497976,0.048717254,0.094372247
11010530,2021,3,22.28309478,0.190615397,0.027060493,0.099802979
11010540,2021,3,20.77129838,0.374310861,-0.033196826,0.082335233
11010550,2021,3,20.25914288,0.339006876,0.005451269,0.079583915
11010560,2021,3,18.47077251,0.413591748,-0.014212787,0.069157558
11010570,2021,3,21.26650589,0.276450171,0.006591594,0.091575924
11010580,2021,3,22.20526449,0.169050948,0.037190703,0.099280914
11010600,2021,3,23.18943167,0.209002403,0.014669875,0.095609441
11010610,2021,3,22.28753142,0.221900452,0.028117668,0.09540906
11010630,2021,3,24.02036437,0.163586463,0.056489623,0.105225203
11010640,2021,3,22.6666793,0.179998012,0.037021453,0.096845853
11010670,2021,3,24.84930653,0.153542248,0.068111084,0.106490297
11010680,2021,3,23.9747528,0.180687267,0.062612393,0.109420141
11010690,2021,3,23.82741079,0.191324261,0.044286568,0.107885124
11010700,2021,3,23.39583064,0.187810679,0.045872531,0.096523257
11010710,2021,3,23.52276024,0.163865056,0.073493365,0.098655477
11010720,2021,3,21.77482359,0.316408804,-0.008743456,0.09362076
11010730,2021,3,23.23168909,0.208842574,0.041181381,0.100830985
11020520,2021,3,21.48378038,0.168194327,0.028469499,0.097920315
11020540,2021,3,21.90710231,0.173996162,0.02890768,0.093373865
11020550,2021,3,21.53319224,0.132597032,0.037432307,0.086703581
11020570,2021,3,21.27206578,0.283174162,0.032578577,0.083278818
11020580,2021,3,22.30722495,0.256709214,0.013973694,0.091550643
11020590,2021,3,23.79291955,0.149259229,0.059629737,0.104049641
11020600,2021,3,25.20530969,0.158736484,0.077523735,0.101965944
11020650,2021,3,22.30959779,0.159901669,0.039054188,0.090475312
11020670,2021,3,23.96208537,0.146266638,0.070078378,0.104465139
11020680,2021,3,22.86136739,0.181979245,0.029097012,0.099350556
11020690,2021,3,23.81690948,0.147694495,0.061404134,0.103725471
11020700,2021,3,23.84528993,0.16785534,0.057775614,0.099209339
11020710,2021,3,20.15804524,0.251293977,0.022855024,0.077329365
11020720,2021,3,21.92447752,0.178411919,0.027380975,0.087488992
11020730,2021,3,21.69010118,0.193560521,0.030377618,0.08961033
11030510,2021,3,22.43656086,0.235745013,0.043273603,0.091646461
11030520,2021,3,24.53576259,0.254703505,0.016401953,0.098509306
11030530,2021,3,25.18400719,0.144910178,0.043526875,0.109855852
11030570,2021,3,21.72218705,0.129824359,0.023594185,0.091815906
11030580,2021,3,22.98831882,0.210712612,0.025253337,0.097793981
11030590,2021,3,23.45598454,0.152973561,0.034023021,0.094862655
11030630,2021,3,16.56256242,-0.048654843,-0.066175102,0.060852434
11030640,2021,3,17.3496898,-0.030041478,-0.036274461,0.063203048
11030650,2021,3,23.22280479,0.157764431,0.052506754,0.104328438
11030660,2021,3,21.27265229,0.28271791,-0.032815437,0.084610544
11030690,2021,3,20.59797297,0.072678407,-0.025646228,0.08423083
11030700,2021,3,21.52191301,0.080481919,0.030412649,0.090129754
11030710,2021,3,23.90932206,0.161671719,0.067160944,0.10418281
11030720,2021,3,22.86316177,0.152839357,0.040212401,0.096385084
11030730,2021,3,23.88809086,0.168056755,0.051258232,0.107741072
11030740,2021,3,21.34213335,0.197900177,-0.003169611,0.087933874
11040520,2021,3,21.97334038,0.190102562,0.017415363,0.090331646
11040540,2021,3,23.51164833,0.164673778,0.051684823,0.104840968
11040550,2021,3,23.2084426,0.189144017,0.023644864,0.108598194
11040560,2021,3,22.23947131,0.14506911,0.033356311,0.101558478
11040570,2021,3,20.72458847,0.190440668,0.003535705,0.082469473
11040580,2021,3,21.74323295,0.172369099,0.001281401,0.091289552
11040590,2021,3,21.0755724,0.213445954,0.005052279,0.090313871
11040620,2021,3,20.3214231,0.165677096,-0.008741519,0.081975075
11040650,2021,3,20.00662186,0.11798997,-0.011499153,0.087364079
11040660,2021,3,21.8340037,0.139327174,0.026757698,0.095864263
11040670,2021,3,20.24013489,0.041642955,0.017417836,0.085166536
11040680,2021,3,23.59725224,0.140433024,0.055059894,0.102163495
11040690,2021,3,21.70258718,0.130600413,0.002146435,0.089322619
11040700,2021,3,23.69797288,0.17026583,0.027894185,0.113479864
11040710,2021,3,21.64087234,0.153048359,0.027794527,0.090750621
11040720,2021,3,22.03416894,0.21173931,0.034579923,0.097445724
11040730,2021,3,17.22154769,-0.00295853,-0.054619677,0.060750607
11050530,2021,3,22.46763745,0.15816361,0.030289124,0.100106002
11050540,2021,3,22.86733594,0.136889545,0.054992627,0.102965794
11050550,2021,3,22.47187362,0.13052297,0.046896255,0.097658581
11050560,2021,3,22.77695746,0.126027761,0.064008513,0.098534551
11050570,2021,3,22.10172684,0.130767281,0.045804523,0.098380471
11050580,2021,3,18.89234254,0.385899513,-0.055050111,0.074260592
11050590,2021,3,22.1845287,0.230269684,0.012636242,0.104999838
11050600,2021,3,22.04714922,0.126748769,0.066861267,0.094888327
11050610,2021,3,21.53575676,0.25090963,0.017778862,0.095053603
11050620,2021,3,20.1620986,0.102915795,0.019631683,0.085073382
11050630,2021,3,19.95093549,0.205363294,0.002742053,0.088251993
11050640,2021,3,22.75814508,0.132743104,0.060486095,0.09876822
11050650,2021,3,19.63835017,0.05088299,0.008935951,0.088129387
11050660,2021,3,19.9051903,0.049395685,-0.011387383,0.084551586
11050670,2021,3,19.94772615,0.026061821,0.053963103,0.087372962
11060710,2021,3,21.83051891,0.221192745,0.028975618,0.102058649
11060720,2021,3,21.60219203,0.132726375,0.038533461,0.097199407
11060730,2021,3,22.10688622,0.193242914,0.031053656,0.09972939
11060800,2021,3,22.35473045,0.231327368,0.018036475,0.098479943
11060810,2021,3,22.90638119,0.151443209,0.047535153,0.100952275
11060820,2021,3,24.40894739,0.155674127,0.068307072,0.101729667
11060830,2021,3,22.65810271,0.133527156,0.049893073,0.105945226
11060840,2021,3,21.67884743,0.215480994,0.029330635,0.102314082
11060860,2021,3,22.63900956,0.188944352,0.040452515,0.093436484
11060870,2021,3,22.76425764,0.152726469,0.041143602,0.098090556
11060880,2021,3,22.22525341,0.153099863,0.035799224,0.095810124
11060890,2021,3,22.05272211,0.140417002,0.041266252,0.113916874
11060900,2021,3,22.56033428,0.168007107,0.018953424,0.103621556
11060910,2021,3,22.6932931,0.149629537,0.020547595,0.101446209
11070520,2021,3,22.21822401,0.147515043,0.055392229,0.099838283
11070540,2021,3,20.44153517,0.203256388,0.025826655,0.086984088
11070550,2021,3,22.04979326,0.14237226,0.020085032,0.09917801
11070570,2021,3,18.1864041,0.328585034,-0.021452686,0.070959052
11070590,2021,3,21.60153343,0.198330192,0.027556928,0.099608081
11070600,2021,3,21.96042159,0.119823399,0.053164259,0.099573383
11070610,2021,3,21.42650155,0.216122969,0.035605203,0.093938158
11070620,2021,3,21.88804111,0.131060253,0.048254035,0.100706774
11070640,2021,3,20.78737833,0.224274695,0.015564222,0.085838413
11070650,2021,3,21.65901737,0.137629683,0.031725774,0.094026462
11070680,2021,3,19.75363801,0.244686154,0.066935415,0.086041935
11070690,2021,3,21.85114162,0.216994166,0.046608657,0.097663466
11070700,2021,3,20.48935093,0.305176776,0.016521059,0.082645791
11070710,2021,3,22.37235603,0.128232836,0.070668054,0.09996668
11070720,2021,3,19.6216145,0.253381712,0.063347858,0.083696564
11070730,2021,3,20.84085382,0.228168895,0.055188845,0.095549289
11080580,2021,3,20.79912413,0.228183716,0.0123473,0.079265331
11080590,2021,3,21.54937761,0.249997532,0.017490556,0.085158858
11080600,2021,3,23.39095828,0.19791126,0.029369628,0.108542174
11080610,2021,3,23.18314821,0.16736197,0.03807748,0.100714081
11080620,2021,3,22.16330782,0.160542274,0.037649686,0.084738149
11080630,2021,3,22.47846938,0.244368201,0.034862606,0.087843759
11080640,2021,3,21.17483843,0.346282451,0.04156931,0.080273857
11080650,2021,3,19.79791161,0.385036458,0.041616593,0.073975734
11080660,2021,3,21.33728074,0.199107769,-0.007872852,0.091760668
11080680,2021,3,21.86426756,0.126893382,0.040640029,0.102670237
11080710,2021,3,22.02626542,0.173167131,0.024596593,0.097851605
11080720,2021,3,20.73812515,0.275474138,-0.009978328,0.085970222
11080760,2021,3,22.49477871,0.158953796,0.073715376,0.100404897
11080770,2021,3,22.78038168,0.132298866,0.06953468,0.120770058
11080780,2021,3,22.36372089,0.140042128,0.053693082,0.111336985
11080810,2021,3,22.43555082,0.305065455,0.026075827,0.089542348
11080820,2021,3,22.96611828,0.169929841,0.048409736,0.097892261
11080830,2021,3,23.24325516,0.163570787,0.044871805,0.095441496
11080840,2021,3,22.28608159,0.202572112,0.028647307,0.093625163
11080850,2021,3,22.08992671,0.215602269,0.009398972,0.100137312
11090600,2021,3,23.53404171,0.152304692,0.07806386,0.099555244
11090610,2021,3,21.29339363,0.308336553,0.018770434,0.087411654
11090620,2021,3,21.27514949,0.27368863,0.036863534,0.095578738
11090630,2021,3,21.08511114,0.299928387,0.057173757,0.085077575
11090640,2021,3,23.12360611,0.169963036,0.073520889,0.090029914
11090650,2021,3,23.2118815,0.15976072,0.080507826,0.095673744
11090690,2021,3,22.5508368,0.214185276,0.064239492,0.103011642
11090700,2021,3,22.36430562,0.195996987,0.056771797,0.097652358
11090710,2021,3,22.46563199,0.177574821,0.06561156,0.099531902
11090720,2021,3,23.21673388,0.154775135,0.076038978,0.104105468
11090730,2021,3,20.34403832,0.230882296,-0.004956855,0.0807196
11090740,2021,3,19.51223474,0.404011169,0.049950829,0.074210491
11090750,2021,3,20.38656011,0.339093871,0.059535143,0.075613713
11100510,2021,3,22.4845033,0.222948478,0.051026185,0.100704199
11100520,2021,3,22.67260181,0.168623784,0.058371096,0.09534232
11100530,2021,3,22.72471265,0.174881092,0.063419451,0.09600129
11100540,2021,3,21.22915408,0.246888148,0.051837298,0.087492655
11100550,2021,3,22.41265682,0.183494083,0.048013724,0.089475108
11100560,2021,3,22.58175465,0.289887197,0.069946671,0.092677464
11100570,2021,3,21.25577565,0.34047002,0.057006377,0.085750019
11100590,2021,3,21.31431886,0.260682903,0.04194074,0.08943187
11100600,2021,3,22.53516544,0.18180191,0.061698126,0.092579738
11100610,2021,3,21.8135981,0.227385239,0.064107239,0.095182536
11100620,2021,3,22.16681558,0.17784173,0.030533266,0.099941701
11100630,2021,3,22.13748516,0.183228011,0.047043631,0.090382579
11100640,2021,3,20.19035106,0.377659733,0.066383549,0.081609461
11100650,2021,3,22.39479155,0.204586538,0.04334971,0.096898609
11110510,2021,3,22.08845914,0.214962261,0.037830913,0.098525442
11110520,2021,3,21.58893552,0.277519688,0.053014178,0.094250942
11110530,2021,3,22.06376857,0.185991549,0.036253887,0.104458192
11110560,2021,3,21.20056805,0.319171668,0.014171467,0.095646936
11110580,2021,3,21.63451256,0.246923863,0.016782485,0.097990157
11110590,2021,3,20.87585816,0.209090925,0.016897948,0.093046292
11110600,2021,3,19.67206513,0.36636134,-0.012571619,0.076623485
11110610,2021,3,21.1271766,0.208317268,0.030639292,0.091236064
11110640,2021,3,19.53206038,0.355311334,-0.011572699,0.076025919
11110650,2021,3,18.7352398,0.372369349,0.026524801,0.072411474
11110660,2021,3,22.16478795,0.169348129,0.056471616,0.094308467
11110690,2021,3,21.71545815,0.246854343,0.062005565,0.093986119
11110720,2021,3,21.18541599,0.23114764,0.031842916,0.088659357
11110730,2021,3,20.70164367,0.289135211,0.038568311,0.086289465
11110740,2021,3,22.59212966,0.184926334,0.02166533,0.102422065
11110760,2021,3,19.55790649,0.391891925,0.014606635,0.075491508
11110770,2021,3,21.54066533,0.221269556,0.02679033,0.096008999
11110780,2021,3,21.30491928,0.219487814,0.025626966,0.093472116
11110790,2021,3,21.6514374,0.158570407,0.031308454,0.095289383
11120510,2021,3,19.80240447,0.277534511,0.006866923,0.079713969
11120520,2021,3,18.83972572,0.366419225,-0.023727762,0.074283206
11120550,2021,3,23.09995705,0.23627645,0.085296876,0.091756825
11120560,2021,3,22.68269682,0.209790886,0.087578349,0.092359905
11120570,2021,3,21.98795168,0.256400602,0.080967309,0.085749623
11120580,2021,3,22.53308712,0.148681979,0.086749327,0.098437153
11120590,2021,3,19.67697477,0.238200851,0.038929793,0.080486304
11120600,2021,3,19.0165581,0.204552691,0.020913239,0.080855144
11120650,2021,3,22.03309373,0.213711347,0.079995878,0.087017668
11120660,2021,3,22.06488701,0.284785632,0.06560073,0.088232862
11120670,2021,3,23.26957755,0.205832715,0.079475596,0.100451245
11120680,2021,3,21.77186301,0.23085383,0.05553991,0.103379723
11120710,2021,3,18.19558451,0.387856235,-0.011539037,0.071599803
11120720,2021,3,21.40184095,0.260646266,0.053863347,0.088116287
11120730,2021,3,22.5316446,0.171349005,0.070970269,0.094206749
11120740,2021,3,21.99754407,0.167756982,0.086751906,0.088215372
11130520,2021,3,21.42575133,0.269965489,0.050185,0.088272374
11130620,2021,3,20.31202245,0.274334522,0.05231786,0.08240204
11130640,2021,3,19.36425485,0.299849731,0.002137935,0.076556883
11130650,2021,3,18.93597432,0.348445007,-0.020677446,0.070295909
11130660,2021,3,20.98756854,0.303641344,0.038891353,0.089121466
11130680,2021,3,21.96279733,0.278532712,0.045840991,0.091260158
11130690,2021,3,21.41753569,0.17557145,0.004187668,0.097719157
11130700,2021,3,22.25421323,0.145796639,0.04044115,0.100130043
11130710,2021,3,21.89718339,0.182134325,0.026678776,0.092397473
11130720,2021,3,22.86539136,0.167563477,0.065385673,0.090271246
11130730,2021,3,22.54557752,0.198154609,0.048069449,0.09635348
11130740,2021,3,22.56518775,0.151845279,0.047155606,0.10468266
11130750,2021,3,21.96046691,0.227112929,0.029019517,0.094496199
11130760,2021,3,21.36414898,0.261339306,0.002120091,0.084911106
11140590,2021,3,20.39195082,0.115155161,-0.003076185,0.082610016
11140600,2021,3,22.08011499,0.172955165,0.03479943,0.100094624
11140610,2021,3,21.08632929,0.148193415,0.031231396,0.102444918
11140630,2021,3,20.76139899,0.113086636,0.007913379,0.086473266
11140660,2021,3,22.41305865,0.125879552,0.049703623,0.095330067
11140680,2021,3,18.7997076,0.04041515,-0.008612588,0.072161813
11140690,2021,3,18.544099,0.016713597,-0.005926694,0.074218488
11140700,2021,3,22.0222064,0.162782786,0.054191423,0.100424542
11140710,2021,3,23.44381525,0.146292083,0.054082068,0.102875076
11140720,2021,3,22.2693681,0.172901151,0.054480763,0.092991621
11140730,2021,3,21.83000393,0.217946854,0.021073504,0.104768489
11140740,2021,3,18.83872177,0.127851045,-0.015303216,0.079201259
11140750,2021,3,20.89697551,0.167162772,0.030816737,0.082766709
11140760,2021,3,20.02153633,0.126763165,0.003454697,0.084368843
11140770,2021,3,21.9053865,0.158576968,0.043591437,0.08778761
11140780,2021,3,21.34411206,0.169191043,0.014401036,0.090847178
11150510,2021,3,22.41409233,0.187793182,0.015105103,0.098096819
11150520,2021,3,21.75381019,0.217375809,0.041303829,0.08800748
11150530,2021,3,21.61600724,0.165368619,0.06184751,0.088711482
11150540,2021,3,22.28359026,0.181640452,0.072148637,0.08893059
11150570,2021,3,22.83278824,0.15612828,0.077688869,0.101448505
11150580,2021,3,21.44240916,0.170798311,0.056713595,0.095194068
11150590,2021,3,22.58281873,0.215622367,0.056452679,0.105381256
11150600,2021,3,22.09190828,0.166400133,0.047547528,0.095804689
11150610,2021,3,22.55248585,0.200231594,0.071053584,0.099864399
11150620,2021,3,20.33674021,0.169765616,0.044940617,0.097774337
11150630,2021,3,21.57490855,0.27983648,0.071145444,0.088646642
11150640,2021,3,21.50061694,0.207821895,0.026329358,0.09171495
11150650,2021,3,22.64946307,0.171977054,0.042779667,0.100586639
11150660,2021,3,21.02848146,0.272374601,0.034545242,0.090555523
11150690,2021,3,21.81229312,0.210459945,-0.003872047,0.097093403
11150700,2021,3,21.92030462,0.223421342,0.007803032,0.093428454
11150710,2021,3,21.84344273,0.219257618,0.013218247,0.096486337
11150720,2021,3,22.28729554,0.155406362,0.068399798,0.092776907
11160510,2021,3,19.0861548,0.098425872,-0.00916563,0.071731811
11160520,2021,3,21.69012449,0.152282337,0.04065703,0.090013401
11160530,2021,3,21.45981482,0.251468337,0.05637662,0.088080301
11160540,2021,3,22.01705294,0.179019103,0.038636918,0.097541645
11160550,2021,3,21.47311879,0.212469589,0.070633487,0.08883807
11160570,2021,3,22.62416966,0.171653511,0.083543246,0.096350729
11160580,2021,3,21.91964289,0.196911567,0.035172245,0.082715688
11160590,2021,3,22.23508623,0.245837336,0.058591105,0.093540815
11160610,2021,3,21.43566073,0.232143358,0.037245424,0.086164841
11160630,2021,3,22.1742366,0.202219291,0.087821727,0.091494317
11160650,2021,3,19.07828711,0.118544787,-0.00052243,0.074247907
11160660,2021,3,21.61823077,0.186924166,0.027546065,0.100090094
11160670,2021,3,22.19469496,0.206969834,0.038748314,0.105751998
11160690,2021,3,23.98683822,0.169833571,0.0938558,0.120742659
11160700,2021,3,21.59136397,0.171420237,0.058326292,0.101158809
11160710,2021,3,20.88400431,0.150641199,0.02983114,0.096811333
11160730,2021,3,21.9703769,0.164096813,0.081366401,0.092336506
11160740,2021,3,20.843204,0.21785191,0.025738465,0.086339517
11160751,2021,3,20.18580638,0.107957894,0.02504848,0.096654844
11160761,2021,3,18.86326603,0.121074439,0.002581267,0.076959184
11170510,2021,3,22.57773478,0.181893649,0.013365671,0.092941869
11170520,2021,3,22.61297882,0.193656193,0.037034651,0.095940893
11170540,2021,3,22.43371506,0.167457673,0.037230612,0.09260239
11170550,2021,3,23.63295905,0.187176925,0.081612104,0.103803006
11170560,2021,3,22.86131819,0.163507814,0.046187316,0.102043906
11170610,2021,3,22.56920487,0.164479806,0.044428375,0.111697609
11170620,2021,3,21.59383118,0.233626424,0.04061275,0.093711613
11170640,2021,3,21.85077221,0.206765482,0.03994887,0.085630016
11170650,2021,3,22.29859515,0.25215723,0.066051837,0.090835492
11170670,2021,3,22.30009056,0.211847711,0.066100645,0.096599546
11170690,2021,3,22.73827872,0.277557615,0.084205969,0.091980903
11170700,2021,3,23.68986321,0.160954703,0.092317749,0.109429349
11170710,2021,3,23.32708734,0.163787934,0.061334068,0.103804592
11170720,2021,3,21.82014109,0.209041181,0.069304367,0.094331661
11170730,2021,3,23.06630125,0.2503942,0.050801289,0.092306386
11170740,2021,3,21.65452961,0.235645545,0.058323374,0.098354249
11180510,2021,3,22.31200325,0.156527222,0.039786635,0.103272864
