gu_nm,adm_nm,adm_cd,gu_cd,year,month,energy_elec,energy_gas,floor_area_ratio,shade_count,street_tree_count,green_ratio,roof_green_count,roof_green_area,cooling_fog,vehicle_density,population_density
은평구,불광2동,11120720,11120,2020,11,4623.324,1183.639652,178.36048467391305,1,602,0.01459838438236284,1,370.0,False,4176.811594202899,15941.842872081324
은평구,응암3동,11120730,11120,2020,11,4915.095,930.4695468,380.0098837619048,2,638,0.01459838438236284,0,0.0,True,8068.253968253968,38444.56499713404
은평구,역촌동,11120740,11120,2020,11,7095.685,1664.386029,132.66431102586208,4,1136,0.01459838438236284,3,745.0,False,9123.275862068966,37475.97684829981
서대문구,천연동,11130520,11130,2020,11,3060.237,455.1625304,75.06555268041237,1,332,0.013246057855927397,1,377.0,True,4417.525773195876,18649.81897322452
서대문구,홍제1동,11130620,11130,2020,11,4145.431,837.9870837,157.74341221138212,5,328,0.013246057855927397,0,0.0,False,4702.439024390244,19927.104592818425
서대문구,홍제3동,11130640,11130,2020,11,3036.654,571.6391921,184.7851400190476,6,204,0.013246057855927397,0,0.0,True,4566.666666666666,21427.396370541835
서대문구,홍제2동,11130650,11130,2020,11,2219.201,347.1082348,239.536292617284,2,133,0.013246057855927397,0,0.0,False,3041.904761904762,8811.153164947089
서대문구,홍은1동,11130660,11130,2020,11,3530.379,633.7347121,126.08314682911391,1,142,0.013246057855927397,1,145.0,False,3951.26582278481,9136.7024415436
서대문구,홍은2동,11130680,11130,2020,11,5318.23,1123.824485,96.70454950970874,4,825,0.013246057855927397,1,226.0,False,3172.3300970873784,12900.308033710897
서대문구,남가좌1동,11130690,11130,2020,11,3336.667,146.5550121,207.62761529411767,9,311,0.013246057855927397,1,114.0,False,8956.862745098038,31545.427805283223
서대문구,남가좌2동,11130700,11130,2020,11,5560.009,732.6280389,137.51958935064934,6,542,0.013246057855927397,1,160.0,False,9537.662337662336,24964.18591720779
서대문구,북가좌1동,11130710,11130,2020,11,2892.238,271.8253806,329.1096077272728,5,346,0.013246057855927397,0,0.0,False,11260.0,26550.998353282823
서대문구,북가좌2동,11130720,11130,2020,11,4835.36,1058.812617,215.4884336309524,1,677,0.013246057855927397,0,0.0,False,8983.333333333334,41589.35867576058
서대문구,충현동,11130730,11130,2020,11,8046.015,923.1706879,149.53245901785715,3,400,0.013246057855927397,3,1268.0,False,5271.428571428571,33158.01751178075
서대문구,북아현동,11130740,11130,2020,11,3177.179,401.7058705,344.7223082173913,3,116,0.013246057855927397,0,0.0,False,8384.782608695652,79398.20074426327
서대문구,신촌동,11130750,11130,2020,11,28066.341,2359.668248,112.85186645627375,7,890,0.013246057855927397,1,1100.0,False,1280.6083650190114,18626.2923437368
서대문구,연희동,11130760,11130,2020,11,8374.104,1785.972936,61.53310379344262,2,1100,0.013246057855927397,3,508.0,False,2879.016393442623,12911.976182240436
마포구,용강동,11140590,11140,2020,11,7307.686,533.1578992,394.44995809523806,2,1036,0.037086750524109015,1,426.0,False,8825.0,33156.292603670634
마포구,대흥동,11140600,11140,2020,11,5727.026,641.1012965,221.1391754597701,7,905,0.037086750524109015,2,1143.0,False,3857.471264367816,24616.27541155812
마포구,염리동,11140610,11140,2020,11,3419.473,375.1342034,478.61822163636367,0,148,0.037086750524109015,0,0.0,False,10140.90909090909,29891.06056849748
마포구,신수동,11140630,11140,2020,11,4315.34,581.8184422,219.21805839743595,2,799,0.037086750524109015,3,1028.0,False,8135.897435897436,24298.39887037037
마포구,서교동,11140660,11140,2020,11,21818.628,2077.785212,199.2541933939394,6,2111,0.037086750524109015,2,763.0,False,4451.515151515152,40636.0146266835
마포구,합정동,11140680,11140,2020,11,7115.865,809.0845268,59.82380361046511,4,969,0.037086750524109015,0,0.0,False,3201.7441860465115,12705.576720526486
마포구,망원1동,11140690,11140,2020,11,3898.504,825.0774038,123.37798584070796,1,622,0.037086750524109015,1,217.0,False,4353.097345132744,16709.897318092437
마포구,망원2동,11140700,11140,2020,11,3289.368,700.9025932,208.08525970149253,2,600,0.037086750524109015,1,600.0,False,7008.955223880596,26849.45987417081
마포구,연남동,11140710,11140,2020,11,4038.547,818.572678,115.00052796875,2,834,0.037086750524109015,0,0.0,False,5659.375,30080.256820963536
마포구,성산1동,11140720,11140,2020,11,3965.394,809.135063,247.65377923750003,4,1216,0.037086750524109015,1,303.0,False,6951.25,28006.50869305556
마포구,성산2동,11140730,11140,2020,11,8292.527,1128.63644,114.66879309661836,1,1492,0.037086750524109015,4,2175.0,False,4811.594202898551,17039.69994773215
마포구,상암동,11140740,11140,2020,11,45756.621,5091.11762,39.68443583333333,8,839,0.037086750524109015,2,2985.0,False,1166.6666666666663,5703.493215674604
마포구,도화동,11140750,11140,2020,11,6737.656,1210.65533,295.3623709677419,1,324,0.037086750524109015,0,0.0,False,10798.387096774191,36003.99338530466
마포구,서강동,11140760,11140,2020,11,6984.123,851.4105742,96.66204974,2,1017,0.037086750524109015,9,5429.0,False,4510.344827586207,19450.02577452108
마포구,공덕동,11140770,11140,2020,11,9330.186,1303.858721,424.7466779405941,2,817,0.037086750524109015,1,247.0,False,9925.742574257423,36409.8874339934
마포구,아현동,11140780,11140,2020,11,7053.636,599.6449586,347.72081647368424,4,525,0.037086750524109015,0,0.0,False,9369.736842105263,38226.88326864035
양천구,목1동,11150510,11150,2020,11,33906.277,407.8074345,502.33470977304967,10,1727,0.02709844916714532,4,3621.0,False,7111.347517730497,33062.22246473602
양천구,목2동,11150520,11150,2020,11,4416.653,941.9147837,687.6620784271845,0,403,0.02709844916714532,1,231.0,False,7429.126213592232,22770.548395496226
양천구,목3동,11150530,11150,2020,11,3993.397,690.2692388,1336.399888264151,1,225,0.02709844916714532,0,0.0,False,10516.98113207547,39683.72644313417
양천구,목4동,11150540,11150,2020,11,4042.388,840.8489173,1242.617439964912,3,376,0.02709844916714532,1,117.0,False,11396.491228070176,33280.459501949335
양천구,신월1동,11150570,11150,2020,11,3969.024,823.7880267,612.7167274,3,304,0.02709844916714532,1,307.0,False,11180.0,23765.42016816239
양천구,신월2동,11150580,11150,2020,11,3609.631,590.7403916,652.8948734590164,0,498,0.02709844916714532,0,0.0,False,9813.11475409836,24820.74843989071
양천구,신월3동,11150590,11150,2020,11,3001.376,580.2865085,457.77686529885057,4,401,0.02709844916714532,0,0.0,False,6028.735632183908,15425.500062260537
양천구,신월4동,11150600,11150,2020,11,3013.775,411.9740007,765.8959093,3,416,0.02709844916714532,0,0.0,False,10728.846153846154,24615.65018616453
양천구,신월5동,11150610,11150,2020,11,2917.495,546.2903984,577.1969171,2,410,0.02709844916714532,0,0.0,False,5915.942028985508,15946.105539855074
양천구,신월6동,11150620,11150,2020,11,2445.333,229.7562761,971.380177585366,3,263,0.02709844916714532,0,0.0,False,14446.341463414636,13427.361954945802
양천구,신월7동,11150630,11150,2020,11,3575.431,1000.576893,334.6772040420168,3,614,0.02709844916714532,3,731.0,False,4601.680672268908,13906.641680555556
양천구,신정1동,11150640,11150,2020,11,4119.424,209.2548522,921.0861538571428,1,1150,0.02709844916714532,2,1680.0,False,10364.285714285716,26101.061461111112
양천구,신정2동,11150650,11150,2020,11,3561.883,200.5945085,1239.923668653846,2,641,0.02709844916714532,1,197.0,False,10669.23076923077,28930.374604700854
양천구,신정3동,11150660,11150,2020,11,8301.413,1689.529676,237.0442307720588,8,588,0.02709844916714532,2,814.0,False,5194.117647058823,13662.127818270015
양천구,신정6동,11150690,11150,2020,11,4089.395,47.68411231,671.6253205208333,3,1343,0.02709844916714532,2,954.0,True,7991.666666666667,18352.83719415509
양천구,신정7동,11150700,11150,2020,11,3906.648,134.8713836,532.8597584,7,1220,0.02709844916714532,1,102.0,False,6611.570247933884,21058.55108895776
양천구,목5동,11150710,11150,2020,11,7988.193,5010.388188,391.32151424309393,7,2255,0.02709844916714532,0,0.0,False,6975.690607734807,22722.61093032535
양천구,신정4동,11150720,11150,2020,11,7288.674,992.5162793,638.3765422772277,5,975,0.02709844916714532,2,509.0,False,7989.108910891089,33393.39110368537
강서구,염창동,11160510,11160,2020,11,9919.187,1037.217906,249.6518733218391,1,580,0.027862427606177607,1,500.0,False,7595.977011494253,18580.12384115581
강서구,등촌1동,11160520,11160,2020,11,7304.023,866.7342725,629.1997977,3,662,0.027862427606177607,0,0.0,True,12325.0,32680.887493055565
강서구,등촌2동,11160530,11160,2020,11,3378.037,618.020657,437.7042071086957,1,498,0.027862427606177607,1,688.0,False,6404.347826086956,18245.01131083937
강서구,등촌3동,11160540,11160,2020,11,8727.823,403.1967335,509.7314816962025,6,1390,0.027862427606177607,7,2377.0,False,10096.20253164557,42039.856850914206
강서구,화곡본동,11160550,11160,2020,11,5158.042,1261.038352,762.2400857142857,0,254,0.027862427606177607,0,0.0,False,8237.755102040817,29606.253413690472
강서구,화곡2동,11160570,11160,2020,11,2766.319,624.1144993,1659.98952,0,95,0.027862427606177607,0,0.0,False,9462.222222222224,29253.850477469136
강서구,화곡3동,11160580,11160,2020,11,3954.603,448.4434488,1409.4250641509434,1,144,0.027862427606177607,1,320.0,False,10598.113207547169,33433.772062631026
강서구,화곡4동,11160590,11160,2020,11,4067.194,760.9029029,910.9698585365852,1,151,0.027862427606177607,1,387.0,False,6230.487804878049,21633.56907401761
강서구,화곡6동,11160610,11160,2020,11,6936.763,1052.749592,672.9687243243244,4,580,0.027862427606177607,2,1365.0,True,6169.3693693693685,18778.84481881882
강서구,화곡8동,11160630,11160,2020,11,4534.344,1090.092892,1409.4250641509434,0,90,0.027862427606177607,0,0.0,False,10233.962264150943,50667.50577515722
강서구,가양2동,11160650,11160,2020,11,2535.248,49.30785677,249.9779105,2,322,0.027862427606177607,3,848.0,False,3683.0,15744.246786388889
강서구,가양3동,11160660,11160,2020,11,2945.783,66.9134465,499.955821,3,395,0.027862427606177607,1,200.0,False,11134.0,22198.570289444444
강서구,발산1동,11160670,11160,2020,11,15172.03,793.5124839,82.91343511904763,8,917,0.027862427606177607,3,762.0,False,4021.768707482993,12241.495821239609
강서구,공항동,11160690,11160,2020,11,12078.014,1029.112274,44.60642913983441,4,1186,0.027862427606177607,0,0.0,False,901.9319227230912,3353.692065560156
강서구,방화1동,11160700,11160,2020,11,8875.309,886.6732179,320.8087126689189,12,460,0.027862427606177607,0,0.0,False,8804.72972972973,23223.824895927173
강서구,방화2동,11160710,11160,2020,11,7089.307,1733.816218,52.99288211388456,3,2676,0.027862427606177607,3,681.0,False,1406.396255850234,4285.433264625584
강서구,화곡1동,11160730,11160,2020,11,10190.516,1907.818033,666.960075,3,544,0.027862427606177607,0,0.0,False,12452.67857142857,45727.33787834822
강서구,우장산동,11160740,11160,2020,11,7750.729,945.5646401,690.0815273897059,4,325,0.027862427606177607,2,1266.0,False,9001.470588235294,28152.025636131537
강서구,가양1동,11160751,11160,2020,11,34376.486,2228.700986,58.63267287234043,18,760,0.027862427606177607,0,0.0,True,4908.936170212765,8691.530583835698
강서구,방화3동,11160761,11160,2020,11,3334.196,621.1379483,129.34183719607844,4,2013,0.027862427606177607,0,0.0,False,2524.705882352941,7193.716604357298
구로구,신도림동,11170510,11170,2020,11,11939.236,805.4910042,157.16981887755102,10,881,0.03104821073558648,2,318.0,True,7517.6870748299325,23222.223903817085
구로구,구로1동,11170520,11170,2020,11,19857.821,650.5144301,871.4189305882353,1,490,0.03104821073558648,1,433.0,False,12281.372549019608,17524.2900546024
구로구,구로3동,11170540,11170,2020,11,22949.461,1199.194817,871.4189305882353,14,613,0.03104821073558648,3,1964.0,False,7178.431372549019,40366.62217116013
구로구,구로4동,11170550,11170,2020,11,4880.589,708.3201467,1932.2767591304348,3,206,0.03104821073558648,0,0.0,False,7804.347826086956,36650.49436684783
구로구,구로5동,11170560,11170,2020,11,10737.756,1138.880803,862.9585526213592,12,1277,0.03104821073558648,3,789.0,False,9729.126213592232,31508.594314320388
구로구,고척1동,11170610,11170,2020,11,6446.712,574.7287645,162.53778362068968,6,838,0.03104821073558648,3,1382.0,False,5912.068965517242,20151.81801532567
구로구,고척2동,11170620,11170,2020,11,4762.397,732.6718974,184.8468911764706,2,498,0.03104821073558648,0,0.0,True,7654.901960784314,18514.92333319717
구로구,개봉2동,11170640,11170,2020,11,4675.81,710.5961708,375.346736,12,122,0.03104821073558648,1,107.0,False,10061.25,32507.52764097222
구로구,개봉3동,11170650,11170,2020,11,3595.333,478.3729434,370.7128256790123,3,107,0.03104821073558648,2,237.0,False,6261.728395061728,18926.438739540463
구로구,오류1동,11170670,11170,2020,11,4634.899,502.3488546,304.0506125423729,8,260,0.03104821073558648,1,175.0,False,10159.322033898306,27042.24690160076
구로구,수궁동,11170690,11170,2020,11,4859.22,1142.910404,38.90070535580524,4,546,0.03104821073558648,1,421.0,False,2685.01872659176,8562.066096754055
구로구,가리봉동,11170700,11170,2020,11,2931.996,419.3919512,112.7190833,2,224,0.03104821073558648,0,0.0,False,6137.5,24877.62166736111
구로구,구로2동,11170710,11170,2020,11,13241.098,1270.262879,505.0268802272727,9,1281,0.03104821073558648,5,1925.0,False,5186.363636363636,18973.05591982323
구로구,개봉1동,11170720,11170,2020,11,6425.323,845.614517,229.2193807633588,4,385,0.03104821073558648,0,0.0,False,7308.396946564885,20970.59976335878
구로구,오류2동,11170730,11170,2020,11,6821.723,984.6680739,56.94850699999999,28,628,0.03104821073558648,1,507.0,False,3953.125,15969.898704079862
구로구,항동,11170740,11170,2020,11,2630.161,122.4364608,9.722436264285712,17,2,0.03104821073558648,0,0.0,True,1745.7142857142858,8456.428571428572
금천구,가산동,11180510,11180,2020,11,59923.99,1324.390033,245.0886071190476,12,1666,0.028012596006144395,9,5014.0,False,6726.190476190476,23024.37932572751
금천구,독산1동,11180520,11180,2020,11,20050.788,1097.993362,210.1315482392345,19,2221,0.028012596006144395,0,0.0,False,7250.239234449761,16732.907863636367
금천구,독산2동,11180530,11180,2020,11,3392.638,631.6810421,731.9582263666666,6,530,0.028012596006144395,0,0.0,False,7633.333333333334,25414.78274675926
금천구,독산3동,11180540,11180,2020,11,5737.244,848.0526958,477.36406067391306,5,987,0.028012596006144395,0,0.0,False,7163.043478260869,22490.82860477053
금천구,독산4동,11180550,11180,2020,11,3156.966,550.8270047,744.3642979999998,5,540,0.028012596006144395,2,838.0,False,6618.64406779661,19311.915399952915
금천구,시흥1동,11180570,11180,2020,11,8962.648,950.1116855,238.95777064327484,12,1159,0.028012596006144395,1,224.0,False,6059.06432748538,16694.417323343077
금천구,시흥2동,11180580,11180,2020,11,2912.42,297.55332,324.2998315873016,1,266,0.028012596006144395,1,137.0,False,4989.68253968254,13179.63359457672
금천구,시흥3동,11180590,11180,2020,11,3356.01,336.9083694,381.8857829906542,6,293,0.028012596006144395,1,359.0,False,3610.280373831776,9453.332838136032
금천구,시흥4동,11180600,11180,2020,11,2742.316,737.4079559,469.6756181609196,0,279,0.028012596006144395,5,2013.0,False,6296.551724137931,14526.285967273305
금천구,시흥5동,11180610,11180,2020,11,3362.757,1223.076889,293.9696315107914,2,315,0.028012596006144395,0,0.0,False,3395.6834532374105,8834.999602218224
영등포구,여의동,11190540,11190,2020,11,63162.985,2466.924752,78.89135067857144,15,6665,0.03337079429735234,2,2374.0,False,2071.785714285714,10065.360453472222
영등포구,당산1동,11190550,11190,2020,11,7147.024,778.0663151,166.89175553333334,3,972,0.03337079429735234,2,837.0,False,8924.0,29343.364024444443
영등포구,당산2동,11190560,11190,2020,11,8398.39,1020.953729,124.40412393548388,7,952,0.03337079429735234,0,0.0,False,7132.903225806452,24959.325421953403
영등포구,양평1동,11190610,11190,2020,11,6824.767,578.2040633,164.70925647727273,7,969,0.03337079429735234,0,0.0,False,9744.318181818182,22245.231614898992
영등포구,양평2동,11190620,11190,2020,11,16979.91,1051.754306,65.54019734,5,670,0.03337079429735234,1,213.0,False,3411.6666666666665,9394.029505972225
영등포구,신길1동,11190630,11190,2020,11,3635.125,733.0088485,510.9041347878788,3,470,0.03337079429735234,0,0.0,False,6637.878787878788,27021.16546990741
영등포구,신길3동,11190650,11190,2020,11,2708.84,525.269451,648.455248,5,492,0.03337079429735234,0,0.0,True,8157.692307692308,26739.23815518162
영등포구,신길4동,11190660,11190,2020,11,1718.548,304.6793838,887.3598130526315,2,154,0.03337079429735234,1,50.0,False,8305.263157894737,18543.34051315789
영등포구,신길5동,11190670,11190,2020,11,2010.329,351.8442122,1238.3059016170212,4,438,0.03337079429735234,0,0.0,False,6376.595744680852,14291.50992671395
영등포구,신길6동,11190680,11190,2020,11,3777.562,576.9144993,518.7641983999999,7,667,0.03337079429735234,0,0.0,False,7135.384615384615,30683.3963431624
영등포구,신길7동,11190690,11190,2020,11,3392.748,515.7450517,526.869889,7,472,0.03337079429735234,0,0.0,False,9073.4375,23482.69539301216
영등포구,대림1동,11190700,11190,2020,11,4273.332,651.1419592,499.6062138775509,5,466,0.03337079429735234,0,0.0,True,8687.755102040817,33797.314826247166
영등포구,대림2동,11190710,11190,2020,11,4123.544,779.6267621,445.1037178181818,1,403,0.03337079429735234,0,0.0,False,6530.90909090909,28162.273201262626
영등포구,대림3동,11190720,11190,2020,11,5839.736,1007.918704,257.69162610526314,6,185,0.03337079429735234,2,658.0,False,7435.789473684211,24248.277184210525
영등포구,영등포본동,11190730,11190,2020,11,3738.045,729.0577619,395.2676532450981,3,356,0.03337079429735234,2,317.0,False,5367.64705882353,19028.131531045747
영등포구,영등포동,11190740,11190,2020,11,18860.362,1305.835096,234.5780900873016,11,1596,0.03337079429735234,5,1576.0,False,7078.571428571428,39383.32132220018
영등포구,도림동,11190750,11190,2020,11,3427.156,670.3788122,72.01159887640449,2,316,0.03337079429735234,1,338.0,False,5580.898876404494,16008.107055555556
영등포구,문래동,11190760,11190,2020,11,15288.784,922.1277487,158.0016946979866,10,1848,0.03337079429735234,1,201.0,True,8063.758389261745,28730.401079138705
동작구,노량진2동,11200520,11200,2020,11,2884.172,545.441799,251.89611515625003,3,448,0.017502262996941895,1,204.0,True,3287.5,29832.44498198785
동작구,상도1동,11200530,11200,2020,11,8793.633,1527.769684,1416.080954298013,8,598,0.017502262996941895,1,940.0,False,7126.490066225166,30096.298996320827
동작구,상도2동,11200540,11200,2020,11,5090.911,711.7060751,2144.220699989796,5,705,0.017502262996941895,1,163.0,False,7111.224489795918,24543.677326814057
동작구,상도3동,11200550,11200,2020,11,3675.221,880.6036227,3502.2271433166666,2,121,0.017502262996941895,0,0.0,False,8385.0,31831.97947638889
동작구,상도4동,11200560,11200,2020,11,3816.984,1074.054206,2801.781714653333,3,250,0.017502262996941895,0,0.0,False,8080.0,31902.843746111103
동작구,사당1동,11200630,11200,2020,11,5382.238,949.702359,451.8882295189873,7,388,0.017502262996941895,1,206.0,False,5944.303797468354,33478.545485759496
동작구,사당3동,11200650,11200,2020,11,3969.35,727.0865674,388.0344579565217,8,368,0.017502262996941895,0,0.0,True,6745.652173913043,21382.566601902174
동작구,사당4동,11200660,11200,2020,11,2086.634,513.5904127,939.4518455789472,1,94,0.017502262996941895,0,0.0,False,8128.9473684210525,33890.68665460526
동작구,사당5동,11200670,11200,2020,11,1974.211,467.5966549,626.3012303859649,3,592,0.017502262996941895,2,608.0,False,6417.543859649123,20604.23189400585
동작구,대방동,11200680,11200,2020,11,6987.882,1672.398549,107.96542046451611,16,2157,0.017502262996941895,3,642.0,False,6012.903225806452,24688.36783888889
동작구,신대방1동,11200690,11200,2020,11,7901.619,752.0802239,382.7469629516129,6,374,0.017502262996941895,1,142.0,True,10695.16129032258,27057.351651881723
동작구,신대방2동,11200700,11200,2020,11,8796.33,1076.043406,230.3913757572816,5,516,0.017502262996941895,3,2904.0,False,5354.368932038835,24752.33780838727
동작구,흑석동,11200710,11200,2020,11,9517.226,1249.90353,72.47986503,13,505,0.017502262996941895,2,1487.0,False,4651.785714285715,19024.307829199737
동작구,노량진1동,11200720,11200,2020,11,10615.301,1401.275655,131.60947089240506,8,1334,0.017502262996941895,1,230.0,True,4788.607594936709,25022.235864978906
동작구,사당2동,11200730,11200,2020,11,5189.443,1155.941538,134.92079902545456,8,531,0.017502262996941895,3,516.0,False,2582.181818181818,10948.799147020203
관악구,보라매동,11210520,11210,2020,11,9134.503,911.6335738,1127.679858368421,0,236,0.00828092661481231,2,761.0,False,7071.052631578948,26650.52845413012
관악구,청림동,11210540,11210,2020,11,2789.21,401.8675111,2856.788974533333,0,172,0.00828092661481231,0,0.0,False,12806.666666666668,33230.23576018519
관악구,행운동,11210570,11210,2020,11,5330.713,1087.722352,1190.3287393888888,1,392,0.00828092661481231,3,741.0,False,7588.88888888889,33348.18374402006
관악구,낙성대동,11210580,11210,2020,11,5863.728,770.5388858,377.5492036828194,2,468,0.00828092661481231,2,863.0,True,1452.4229074889868,10952.42000905531
관악구,중앙동,11210610,11210,2020,11,3217.46,559.821204,2197.529980410256,1,260,0.00828092661481231,0,0.0,False,6605.128205128205,44157.99578668091
관악구,인헌동,11210620,11210,2020,11,4058.785,1010.883997,793.5524929259259,0,201,0.00828092661481231,0,0.0,False,4775.925925925925,21847.005710390946
관악구,남현동,11210630,11210,2020,11,4491.722,862.7030708,23.28571608562691,1,529,0.00828092661481231,2,370.0,False,1305.5045871559632,7466.544920701664
관악구,서원동,11210640,11210,2020,11,5999.634,991.1762904,1540.0810315846152,2,340,0.00828092661481231,2,684.0,False,6666.153846153846,35130.54668226496
관악구,신원동,11210650,11210,2020,11,2924.913,714.2100206,1820.095765,0,150,0.00828092661481231,0,0.0,False,5309.090909090909,28974.2592959596
관악구,서림동,11210660,11210,2020,11,3765.672,1062.48503,1011.1643136666668,0,434,0.00828092661481231,1,114.0,False,4911.111111111111,19166.806744809204
관악구,신사동,11210680,11210,2020,11,4130.41,918.5451407,1564.144797703125,9,481,0.00828092661481231,0,0.0,False,3507.4074074074074,11277.391931657849
관악구,신림동,11210690,11210,2020,11,5564.396,976.4612144,1853.8012417222224,1,396,0.00828092661481231,2,360.0,False,7114.814814814815,49154.8560470679
관악구,난향동,11210710,11210,2020,11,2152.656,438.2077816,1251.3158381625,0,0,0.00828092661481231,2,505.0,False,5317.5,13827.349537326389
관악구,조원동,11210720,11210,2020,11,9242.333,685.9105658,1494.1084634776118,0,1061,0.00828092661481231,1,156.0,False,6634.328358208955,40949.50603026533
관악구,대학동,11210730,11210,2020,11,18568.195,1928.277439,120.60875548554216,0,417,0.00828092661481231,3,1664.0,True,521.5662650602409,3919.67928062249
관악구,은천동,11210780,11210,2020,11,5803.176,856.9767186,1098.764990205128,0,612,0.00828092661481231,0,0.0,False,5192.692307692308,36277.73039049145
관악구,성현동,11210790,11210,2020,11,4216.836,618.154588,1260.348077,0,301,0.00828092661481231,1,229.0,False,10802.941176470587,39320.24259865195
관악구,청룡동,11210800,11210,2020,11,8365.213,1206.968429,726.3022816610169,3,872,0.00828092661481231,5,1218.0,False,5461.016949152543,32050.023327683622
관악구,난곡동,11210810,11210,2020,11,3803.6,977.205509,1042.763198,0,187,0.00828092661481231,0,0.0,False,5787.5,19264.758055989583
관악구,삼성동,11210820,11210,2020,11,3136.258,752.5624007,376.335590424812,0,317,0.00828092661481231,0,0.0,False,1977.0676691729325,8533.391954730576
관악구,미성동,11210830,11210,2020,11,5153.62,996.5933595,725.4004858913044,0,260,0.00828092661481231,2,368.0,False,5341.304347826087,16147.34739039855
서초구,서초1동,11220510,11220,2020,11,14754.678,676.7993678,739.0003581197184,6,739,0.030397424435930184,2,1581.0,True,9538.732394366198,20613.530397202663
서초구,서초2동,11220520,11220,2020,11,15643.152,680.3033888,846.2746036532259,11,1507,0.030397424435930184,1,149.0,True,7024.193548387097,34774.01314863352
서초구,서초3동,11220530,11220,2020,11,29341.214,1663.055071,561.3603716,22,2632,0.030397424435930184,10,7067.0,True,4408.873720136518,22824.289084755404
서초구,서초4동,11220540,11220,2020,11,15051.457,387.5238783,1192.4778506022728,9,696,0.030397424435930184,1,180.0,True,11370.454545454546,47178.811663667926
서초구,잠원동,11220550,11220,2020,11,7202.105,488.0745793,145.03250079545452,8,1626,0.030397424435930184,1,218.0,False,4903.409090909091,19865.73437902462
서초구,반포본동,11220560,11220,2020,11,692.281,29.93050676,463.0455456633663,2,371,0.030397424435930184,0,0.0,False,700.990099009901,10188.21829551705
서초구,반포1동,11220570,11220,2020,11,7816.399,393.5653933,467.67600112,8,424,0.030397424435930184,0,0.0,False,9945.0,34502.044009861114
서초구,반포2동,11220580,11220,2020,11,3919.812,59.96716409,346.42666749629626,11,389,0.030397424435930184,2,952.0,True,3640.740740740741,13499.890407510287
서초구,반포3동,11220590,11220,2020,11,4884.156,172.1115129,199.41968859375,14,921,0.030397424435930184,0,0.0,True,5352.34375,14666.039250868056
서초구,반포4동,11220600,11220,2020,11,17816.699,1467.648237,327.04615462937056,8,1135,0.030397424435930184,3,3569.0,True,4323.076923076923,28423.08354516317
서초구,방배본동,11220610,11220,2020,11,5582.718,775.5836818,888.6647464477612,8,552,0.030397424435930184,2,415.0,False,10426.86567164179,34070.36983872305
서초구,방배1동,11220620,11220,2020,11,4784.412,741.71791,850.5791144571429,5,514,0.030397424435930184,2,309.0,False,9007.142857142857,27805.309825595243
서초구,방배2동,11220630,11220,2020,11,33761.342,1745.048216,308.5001969533679,11,789,0.030397424435930184,1,1825.0,True,2803.6269430051816,12515.817110823258
서초구,방배3동,11220640,11220,2020,11,4900.943,766.1517199,248.0855751,3,882,0.030397424435930184,2,505.0,False,2567.916666666667,9174.473132175926
서초구,방배4동,11220650,11220,2020,11,6249.479,1080.310746,607.5565103265305,10,715,0.030397424435930184,2,521.0,True,7258.947368421053,27977.848753362567
서초구,양재1동,11220660,11220,2020,11,14910.881,1334.168757,79.39393986111111,15,2190,0.030397424435930184,4,1942.0,True,2499.305555555556,8926.479687934028
서초구,양재2동,11220670,11220,2020,11,15937.606,1208.228249,49.96612395778365,9,2175,0.030397424435930184,0,0.0,True,1285.4881266490763,5308.823915237466
서초구,내곡동,11220680,11220,2020,11,4787.796,889.686581,2.3527822318611986,7,2190,0.030397424435930184,0,0.0,True,549.9211356466877,2065.7411861308274
강남구,신사동,11230510,11230,2020,11,11833.982,574.1216944,226.8989605291005,0,468,0.04022906329113924,1,133.0,False,10357.8125,33303.54804817708
강남구,개포3동,11230511,11230,2020,11,10650.241,56.08312234,802.1491949677419,5,691,0.04022906329113924,2,969.0,False,4305.645161290323,11924.668678315413
강남구,논현1동,11230520,11230,2020,11,15056.689,1256.112626,400.989863088,11,474,0.04022906329113924,5,726.0,False,6914.4,34541.287860888886
강남구,논현2동,11230530,11230,2020,11,23747.291,1139.224056,340.97777473469387,8,767,0.04022906329113924,4,819.0,False,5965.306122448979,30225.074619992443
강남구,삼성1동,11230580,11230,2020,11,27111.953,1263.224405,283.0232478556701,10,1150,0.04022906329113924,6,2341.0,True,3647.938144329897,20090.78598997709
강남구,삼성2동,11230590,11230,2020,11,13498.489,763.9131141,442.7944361612903,3,858,0.04022906329113924,4,3103.0,True,8564.516129032258,32372.09954547491
강남구,대치1동,11230600,11230,2020,11,6255.903,385.7901541,768.7887018481013,8,820,0.04022906329113924,0,0.0,False,7069.620253164557,37521.05679219409
강남구,대치4동,11230630,11230,2020,11,13035.87,973.3936109,831.9768143287671,4,421,0.04022906329113924,1,213.0,False,10715.068493150686,50983.51445414764
강남구,역삼1동,11230640,11230,2020,11,49349.159,2615.297879,348.78824679574467,16,1691,0.04022906329113924,9,3028.0,True,7313.617021276596,44254.67407210402
강남구,역삼2동,11230650,11230,2020,11,16719.696,749.4581828,712.7411999739131,11,935,0.04022906329113924,2,1158.0,False,11284.347826086958,45938.78075314011
강남구,도곡1동,11230660,11230,2020,11,9245.838,456.953702,405.1998801,9,533,0.04022906329113924,1,285.0,True,7503.921568627451,25293.788241421567
